,ID,IDstudy,plotID,country,region,climate,bedrock,soil_type,TYPE_CHANGE,CROP_current,CROP_type,current_land_use*,LUC_this_study,previous_land_use*,NUM_DEPTH,N_measured_current.1,temperature_Celsiul,precipitation_mm,Latitud,Longitud,years_since_luc,year_measure,soil_from_cm_current,soil_to_cm_current,depth_midpoint_current,bulk_density_Mg_m3_current,%clay_current,%silt_current,%sand_current,ph_current,SOC_Mg_ha_current,sd_SOC_Mgha_current,soil_from_cm_previous,soil_to_cm_previous,depth_midpoint_previous,Bulkdensity_previous,%clay_previous,%silt_previous,%sand_previous,ph_previous,SOC_Mg_ha_previous,SOC_change,SOC_percentage_change
358,1319,148,588,Sweden,Nykoping,Boreal,,Clay_loam,TEMP,Willow,woody,SRC,NO,,1,20,6.0,556.0,58.73,16.783,,2013.0,0.0,30.0,15.0,,,,,,63.0,,0.0,30.0,15.0,,,,,,61.0,-2.0,3.278688524590164
359,1320,148,589,Sweden,Langhem,Boreal,,loam,TEMP,Willow,woody,SRC,NO,,1,20,6.0,896.0,57.616,13.25,,2013.0,0.0,30.0,15.0,,,,,,102.0,,0.0,30.0,15.0,,,,,,102.0,0.0,0.0
360,1321,148,590,Sweden,Svalov,Boreal,,Silt_clay,TEMP,Willow,woody,SRC,NO,,1,20,7.0,790.0,55.933,13.2,,2013.0,0.0,30.0,15.0,,,,,,81.0,,0.0,30.0,15.0,,,,,,91.0,10.0,-10.989010989010989
361,1322,149,591,italy,Viterbo,Mediterranean,,Chromic_Luvisol,LUC,Poplar,woody,SRC,YES,annual_crop,1,6,13.76,766.0,44.366,12.016,2.0,2013.0,0.0,15.0,7.5,1.12,,,,6.66,11.69,0.15,0.0,15.0,7.5,1.12,,,,5.88,16.03,4.340000000000002,-27.07423580786027
362,1323,149,592,italy,Viterbo,Mediterranean,,Chromic_Luvisol,LUC,Poplar,woody,SRC,YES,annual_crop,1,6,13.76,766.0,44.366,12.016,2.0,2013.0,0.0,15.0,7.5,1.02,,,,6.69,14.03,2.79,0.0,15.0,7.5,1.02,,,,5.88,16.03,2.0000000000000018,-12.476606363069255
363,1324,150,593,Brazil,Paraipaba,Tropical,,Quartzipsamment,LUC,Banana,palm,food,YES,natural_forest,2,3,26.7,998.0,-3.4384,-39.1482,2.0,,10.0,30.0,20.0,,,,,7.55,9.05,,10.0,30.0,20.0,,10.5,4.0,85.5,,13.55,4.5,-33.210332103321036
364,1325,150,594,Brazil,Paraipaba,Tropical,,Quartzipsamment,LUC,Cashew,woody,food,YES,natural_forest,2,3,26.7,998.0,-3.4384,-39.1482,6.0,,10.0,30.0,20.0,,,,,6.25,8.8,,10.0,30.0,20.0,,10.5,4.0,85.5,,13.55,4.75,-35.055350553505534
365,1326,150,595,Brazil,Paraipaba,Tropical,,Quartzipsamment,LUC,Guava,woody,food,YES,natural_forest,2,3,26.7,998.0,-3.4384,-39.1482,6.0,,10.0,30.0,20.0,,,,,5.699999999999999,10.3,,10.0,30.0,20.0,,10.5,4.0,85.5,,13.55,3.25,-23.985239852398525
366,1327,150,596,Brazil,Paraipaba,Tropical,,Quartzipsamment,LUC,Annona,woody,food,YES,natural_forest,2,3,26.7,998.0,-3.4384,-39.1482,6.0,,10.0,30.0,20.0,,,,,6.75,11.149999999999999,,10.0,30.0,20.0,,10.5,4.0,85.5,,13.55,2.400000000000002,-17.712177121771234
367,1328,150,597,Brazil,Paraipaba,Tropical,,Quartzipsamment,LUC,Mango,woody,food,YES,natural_forest,2,3,26.7,998.0,-3.4384,-39.1482,6.0,,10.0,30.0,20.0,,,,,5.55,8.65,,10.0,30.0,20.0,,10.5,4.0,85.5,,13.55,4.9,-36.162361623616235
368,1329,150,598,Brazil,Paraipaba,Tropical,,Quartzipsamment,LUC,Manilkara,woody,food,YES,natural_forest,2,3,26.7,998.0,-3.4384,-39.1482,6.0,,10.0,30.0,20.0,,,,,5.949999999999999,9.8,,10.0,30.0,20.0,,10.5,4.0,85.5,,13.55,3.75,-27.675276752767523
369,1336,151,599,Brazil,Unai,Tropical,Clay_sediments,Haplustox,LUC,Eucalyptus,woody,SRC,YES,natural_forest,2,3,22.5,1440.0,-16.3597,-46.9028,14.0,2003.0,10.0,30.0,10.0,,,,,,31.6,,10.0,30.0,10.0,,47.1,20.9,32.0,5.15,28.9,-2.700000000000003,9.342560553633227
370,1338,151,600,Brazil,J_Pinheiro,Tropical,Loamy_sediments,Haplustox,LUC,Eucalyptus,woody,SRC,YES,natural_forest,2,3,22.5,1440.0,-17.7405,-46.1742,14.0,2003.0,10.0,30.0,20.0,,,,,4.6,27.7,,10.0,30.0,20.0,,34.25,1.25,64.5,4.65,23.25,-4.449999999999999,19.139784946236556
371,1339,151,601,Brazil,J_Pinheiro,Tropical,Sandy_sediments,Haplustox,LUC,Eucalyptus,woody,SRC,YES,natural_forest,2,3,22.5,1440.0,-17.7405,-46.1742,14.0,2003.0,10.0,30.0,20.0,,,,,4.4,21.8,,10.0,30.0,20.0,,11.15,0.0,88.85,4.4,17.95,-3.8500000000000014,21.448467966573826
372,1342,152,602,Brazil,S._Sebastiao_Paraiso,Tropical,Basalt,Rhodic_Acrudox,LUC,Coffee,woody,food,YES,natural_forest,1,1,20.8,1470.0,-20.9172,-46.9841,14.0,2009.0,0.0,30.0,15.0,,,,,6.7,37.8,,0.0,30.0,15.0,,57.0,23.0,20.0,,37.4,-0.3999999999999986,1.0695187165775364
373,1343,152,603,Brazil,S._Sebastiao_Paraiso,Tropical,Basalt,Rhodic_Acrudox,LUC,Coffee,woody,food,YES,natural_forest,1,1,20.8,1470.0,-20.9172,-46.9841,14.0,2009.0,0.0,30.0,15.0,,,,,5.2,24.5,,0.0,30.0,15.0,,57.0,23.0,20.0,,37.4,12.899999999999999,-34.49197860962567
374,1344,152,604,Brazil,S._Sebastiao_Paraiso,Tropical,Basalt,Rhodic_Acrudox,LUC,Coffee,woody,food,YES,natural_forest,1,1,20.8,1470.0,-20.9172,-46.9841,14.0,2009.0,0.0,30.0,15.0,,,,,6.6,29.1,,0.0,30.0,15.0,,57.0,23.0,20.0,,37.4,8.299999999999997,-22.192513368983953
375,1345,153,605,Brazil,S._Sebastiao_Paraiso,Tropical,Basalt,Rhodic_Acrudox,LUC,Coffee,woody,food,YES,natural_forest,2,3,20.8,1470.0,-20.9172,-46.9841,10.0,2010.0,10.0,30.0,20.0,,,,,5.9,53.3,,10.0,30.0,20.0,,46.0,28.0,26.0,,60.75,7.450000000000003,-12.263374485596712
376,1346,153,606,Brazil,S._Sebastiao_Paraiso,Tropical,Basalt,Rhodic_Acrudox,LUC,Coffee,woody,food,YES,natural_forest,2,3,20.8,1470.0,-20.9172,-46.9841,10.0,2010.0,10.0,30.0,20.0,,,,,5.199999999999999,53.900000000000006,,10.0,30.0,20.0,,46.0,28.0,26.0,,60.75,6.849999999999994,-11.275720164609044
377,1349,154,607,Brazil,Campo_Belo,Tropical,Gneiss,Hapludult,LUC,Coffee,woody,food,YES,natural_forest,2,1,22.3,1250.0,-20.8938,-45.2721,12.0,2011.0,10.0,30.0,20.0,,48.35,7.5,44.0,6.5,41.15,,10.0,30.0,20.0,,60.0,11.5,28.5,5.45,44.05,2.8999999999999986,-6.58342792281498
378,1350,154,608,Brazil,Campo_Belo,Tropical,Gneiss,Hapludult,LUC,Cedar,woody,food,YES,natural_forest,2,1,22.3,1250.0,-20.8938,-45.2721,7.0,2011.0,10.0,30.0,20.0,,38.35,8.5,53.15,6.65,38.55,,10.0,30.0,20.0,,60.0,11.5,28.5,5.7,44.05,5.5,-12.485811577752555
379,1351,154,609,Brazil,Campo_Belo,Tropical,Gneiss,Hapludult,LUC,Coffee,woody,food,YES,natural_forest,2,1,22.3,1250.0,-20.8938,-45.2721,25.0,2011.0,10.0,30.0,20.0,,46.5,9.5,44.0,5.35,33.05,,10.0,30.0,20.0,,52.0,8.0,40.0,5.45,53.1,20.050000000000004,-37.758945386064035
380,1352,154,610,Brazil,Campo_Belo,Tropical,Gneiss,Hapludult,LUC,Cedar,woody,SRC,YES,natural_forest,2,1,22.3,1250.0,-20.8938,-45.2721,7.0,2011.0,10.0,30.0,20.0,,47.5,9.0,43.5,5.95,39.85,,10.0,30.0,20.0,,52.0,8.0,40.0,5.7,53.1,13.25,-24.95291902071563
381,1357,155,611,Brazil,Monte_Verde,Tropical,Gneiss,Udult,LUC,Pinus,woody,SRC,YES,natural_forest,2,1,16.3,1.642,-15.3239,-54.8731,7.0,2010.0,10.0,30.0,20.0,,46.0,11.0,43.0,5.199999999999999,76.75,,10.0,30.0,20.0,,33.0,15.5,51.5,4.949999999999999,66.75,-10.0,14.981273408239701
382,1358,155,612,Brazil,Monte_Verde,Tropical,Gneiss,Udult,LUC,Araucaria,woody,SRC,YES,natural_forest,2,1,16.3,1.642,-15.3239,-54.8731,30.0,2010.0,10.0,30.0,20.0,,42.5,12.0,45.5,4.949999999999999,101.19999999999999,,10.0,30.0,20.0,,33.0,15.5,51.5,4.949999999999999,66.75,-34.44999999999999,51.610486891385754
383,1359,155,613,Brazil,Monte_Verde,Tropical,Gneiss,Udult,LUC,Eucalyptus,woody,SRC,YES,secondary_forest,2,1,16.3,1.642,-15.3239,-54.8731,6.0,2010.0,10.0,30.0,20.0,,39.5,14.0,46.5,5.15,67.05,,10.0,30.0,20.0,,33.0,15.5,51.5,4.949999999999999,66.75,-0.29999999999999716,0.4494382022471867
384,1363,156,614,Brazil,Presidente_Olegario,Tropical,,,LUC,Coffee,woody,food,YES,grassland,3,18,22.0,1500.0,-18.4101,-46.4169,8.0,2005.0,0.0,20.0,10.0,0.765,,,,,66.08,,0.0,20.0,10.0,0.81,,,,,61.44,-4.640000000000001,7.552083333333334
385,1366,156,615,Brazil,Presidente_Olegario,Tropical,,,LUC,Coffee,woody,food,YES,grassland,3,18,22.0,1500.0,-18.4101,-46.4169,21.0,2005.0,0.0,20.0,10.0,0.815,,,,,63.614999999999995,,0.0,20.0,10.0,0.81,,,,,61.44,-2.174999999999997,3.540039062499996
386,1369,156,616,Brazil,Presidente_Olegario,Tropical,,,LUC,Coffee,woody,food,YES,grassland,3,18,22.0,1500.0,-18.4101,-46.4169,17.0,2005.0,0.0,20.0,10.0,0.8200000000000001,,,,,71.325,,0.0,20.0,10.0,0.81,,,,,61.44,-9.885000000000005,16.088867187500007
387,1372,156,617,Brazil,Presidente_Olegario,Tropical,,,LUC,Coffee,woody,food,YES,grassland,3,18,22.0,1500.0,-18.4101,-46.4169,35.0,2005.0,0.0,20.0,10.0,0.79,,,,,66.75,,0.0,20.0,10.0,0.81,,,,,61.44,-5.310000000000002,8.642578125000004
388,1378,156,619,Brazil,Manhumirim,Tropical,,,LUC,Coffee,woody,food,YES,grassland,3,18,22.0,1500.0,-20.3597,-41.9589,6.0,2005.0,0.0,20.0,10.0,0.885,,,,,67.37,,0.0,20.0,10.0,1.07,,,,,62.945,-4.425000000000004,7.029946778933997
389,1381,156,620,Brazil,Manhumirim,Tropical,,,LUC,Coffee,woody,food,YES,grassland,3,18,22.0,1500.0,-20.3597,-41.9589,35.0,2005.0,0.0,20.0,10.0,0.725,,,,,69.415,,0.0,20.0,10.0,1.07,,,,,62.945,-6.470000000000006,10.278814838350952
390,1384,156,621,Brazil,Manhumirim,Tropical,,,LUC,Coffee,woody,food,YES,grassland,3,18,22.0,1500.0,-20.3597,-41.9589,40.0,2005.0,0.0,20.0,10.0,0.865,,,,,56.56,,0.0,20.0,10.0,1.07,,,,,62.945,6.384999999999998,-10.143776312653902
391,1387,156,622,Brazil,Manhumirim,Tropical,,,LUC,Coffee,woody,food,YES,grassland,3,18,22.0,1500.0,-20.3597,-41.9589,40.0,2005.0,0.0,20.0,10.0,0.96,,,,,33.595,,0.0,20.0,10.0,1.07,,,,,62.945,29.35,-46.628008578918106
392,1393,156,624,Brazil,Sao_Tomas_de_Aquino,Tropical,,,LUC,Coffee,woody,food,YES,grassland,3,18,22.0,1500.0,-20.7987,-47.0972,10.0,2005.0,0.0,20.0,10.0,0.87,,,,,41.7,,0.0,20.0,10.0,0.985,,,,,49.715,8.015,-16.121894800362064
393,1396,156,625,Brazil,Sao_Tomas_de_Aquino,Tropical,,,LUC,Coffee,woody,food,YES,grassland,3,18,22.0,1500.0,-20.7987,-47.0972,25.0,2005.0,0.0,20.0,10.0,0.88,,,,,41.660000000000004,,0.0,20.0,10.0,0.985,,,,,49.715,8.055,-16.202353414462433
394,1399,156,626,Brazil,Sao_Tomas_de_Aquino,Tropical,,,LUC,Coffee,woody,food,YES,grassland,3,18,22.0,1500.0,-20.7987,-47.0972,59.0,2005.0,0.0,20.0,10.0,0.95,,,,,44.69500000000001,,0.0,20.0,10.0,0.985,,,,,49.715,5.019999999999996,-10.097556069596694
395,1402,156,627,Brazil,Sao_Tomas_de_Aquino,Tropical,,,LUC,Coffee,woody,food,YES,grassland,3,18,22.0,1500.0,-20.7987,-47.0972,37.0,2005.0,0.0,20.0,10.0,1.0750000000000002,,,,,45.739999999999995,,0.0,20.0,10.0,0.985,,,,,49.715,3.9750000000000085,-7.995574776224496
396,1516,158,665,USA,North_dakota,Temperate,,,LUC,Poplar,woody,SRC,YES,grassland,1,5,5.0,438.0,47.551,-101.0,18.0,,0.0,30.0,15.0,,,,,,89.0,,0.0,30.0,15.0,,,,,,91.0,2.0,-2.197802197802198
397,1517,159,666,PuertoRico,Toa_Baja,Tropical,Calcareous_marine_origin,,LUC,Eucalyptus,woody,SRC,YES,fallow,1,9,25.6,160.0,18.4,-66.2,4.0,,0.0,40.0,20.0,1.1,,,,7.9,50.19,,0.0,40.0,20.0,1.19,,,,7.71,64.87,14.680000000000007,-22.629875134885165
398,1518,159,667,PuertoRico,Toa_Baja,Tropical,Calcareous_marine_origin,,LUC,Casuarina,woody,SRC,YES,fallow,1,9,25.6,160.0,18.4,-66.2,4.0,,0.0,30.0,15.0,1.1,,,,7.9,45.89,,0.0,30.0,15.0,1.19,,,,7.71,64.87,18.980000000000004,-29.258517034068138
399,1519,159,668,PuertoRico,Toa_Baja,Tropical,Calcareous_marine_origin,,LUC,Eucalyptus,woody,SRC,YES,fallow,1,9,25.6,160.0,18.4,-66.2,4.0,,0.0,30.0,15.0,1.1,,,,7.9,50.03,,0.0,30.0,15.0,1.19,,,,7.71,64.87,14.840000000000003,-22.876522275319875
400,1520,160,669,Canada,Ontario,Temperate,,Albic_Luvisols,LUC,Poplar,woody,SRC,YES,annual_crop,1,24,7.2,830.0,43.541,-80.208,13.0,,0.0,20.0,10.0,,,,,,108.96,,0.0,20.0,10.0,,,,,7.4,90.22,-18.739999999999995,20.771447572600305
401,1521,161,670,Canada,Ontario,Temperate,,Albic_Luvisols,LUC,Spruce,woody,SRC,YES,annual_crop,1,24,7.2,830.0,43.541,-80.208,13.0,,0.0,30.0,15.0,,,,,,91.61,,0.0,30.0,15.0,,,,,7.4,90.22,-1.3900000000000006,1.5406783418310803
402,1522,162,671,Tanzania,Mkundi,Arid,Kaolinitic,Entisol,LUC,Acacia,woody,SRC,YES,fallow,1,3,24.0,800.0,-6.666,37.65,5.0,,0.0,15.0,7.5,1.35,,,,6.7,15.7,,0.0,15.0,7.5,1.35,,,,6.7,16.98,1.2800000000000011,-7.538280329799771
403,1523,163,672,Tanzania,Mkundi,Arid,Kaolinitic,Entisol,LUC,Acacia,woody,SRC,YES,fallow,1,3,24.0,800.0,-6.666,37.65,5.0,,0.0,15.0,7.5,1.35,,,,6.7,24.41,,0.0,15.0,7.5,1.35,,,,6.7,16.98,-7.43,43.75736160188456
404,1524,164,673,Tanzania,Mkundi,Arid,Kaolinitic,Entisol,LUC,Acacia,woody,SRC,YES,fallow,1,3,24.0,800.0,-6.666,37.65,5.0,,0.0,15.0,7.5,1.35,,,,6.7,20.6,,0.0,15.0,7.5,1.35,,,,6.7,16.98,-3.620000000000001,21.319199057714965
405,1525,165,674,Tanzania,Mkundi,Arid,Kaolinitic,Entisol,LUC,Acacia,woody,SRC,YES,fallow,1,3,24.0,800.0,-6.666,37.65,5.0,,0.0,15.0,7.5,1.35,,,,6.7,17.93,,0.0,15.0,7.5,1.35,,,,6.7,16.98,-0.9499999999999993,5.594817432273258
406,1526,166,675,Tanzania,Mkundi,Arid,Kaolinitic,Entisol,LUC,Acacia,woody,SRC,YES,fallow,1,3,24.0,800.0,-6.666,37.65,5.0,,0.0,15.0,7.5,1.35,,,,6.7,21.65,,0.0,15.0,7.5,1.35,,,,6.7,16.98,-4.669999999999998,27.502944640753817
407,1527,167,676,Tanzania,Mkundi,Arid,Kaolinitic,Entisol,LUC,Acacia,woody,SRC,YES,annual_crop,1,3,24.0,800.0,-6.666,37.65,5.0,,0.0,15.0,7.5,1.35,,,,6.7,15.7,,0.0,15.0,7.5,1.35,,,,6.7,12.4,-3.299999999999999,26.612903225806445
408,1528,168,677,Tanzania,Mkundi,Arid,Kaolinitic,Entisol,LUC,Acacia,woody,SRC,YES,annual_crop,1,3,24.0,800.0,-6.666,37.65,5.0,,0.0,15.0,7.5,1.35,,,,6.7,24.41,,0.0,15.0,7.5,1.35,,,,6.7,12.4,-12.01,96.85483870967741
409,1529,169,678,Tanzania,Mkundi,Arid,Kaolinitic,Entisol,LUC,Acacia,woody,SRC,YES,annual_crop,1,3,24.0,800.0,-6.666,37.65,5.0,,0.0,15.0,7.5,1.35,,,,6.7,20.6,,0.0,15.0,7.5,1.35,,,,6.7,12.4,-8.200000000000001,66.12903225806453
410,1530,170,679,Tanzania,Mkundi,Arid,Kaolinitic,Entisol,LUC,Acacia,woody,SRC,YES,annual_crop,1,3,24.0,800.0,-6.666,37.65,5.0,,0.0,15.0,7.5,1.35,,,,6.7,17.93,,0.0,15.0,7.5,1.35,,,,6.7,12.4,-5.529999999999999,44.596774193548384
411,1531,171,680,Tanzania,Mkundi,Arid,Kaolinitic,Entisol,LUC,Acacia,woody,SRC,YES,annual_crop,1,3,24.0,800.0,-6.666,37.65,5.0,,0.0,15.0,7.5,1.35,,,,6.7,21.65,,0.0,15.0,7.5,1.35,,,,6.7,12.4,-9.249999999999998,74.59677419354837
412,1532,172,681,Costa_rica,Talamanca,Tropical,,Entisol,LUC,Cocoa,woody,food,YES,grassland,1,3,25.8,2370.0,9.416,-83.0,30.0,,0.0,10.0,5.0,,,,,,30.25,,0.0,10.0,5.0,,,,,,22.91,-7.34,32.038411174159755
413,1533,173,682,Costa_rica,Talamanca,Tropical,,Entisol,LUC,Cocoa,woody,food,YES,grassland,1,3,25.8,2370.0,9.416,-83.0,30.0,,0.0,10.0,5.0,,,,,,31.19,,0.0,10.0,5.0,,,,,,22.91,-8.280000000000001,36.14142295940638
414,1534,174,683,Costa_rica,Talamanca,Tropical,,Entisol,LUC,Cocoa,woody,food,YES,grassland,1,3,25.8,2370.0,9.416,-83.0,34.0,,0.0,10.0,5.0,,,,,,77.5,,0.0,10.0,5.0,,,,,,22.91,-54.59,238.28022697512003
415,1535,175,684,Ethiopia,Rift_Valley,Arid,Tertiary_volcanic,,LUC,Woodlot,woody,SRC,YES,annual_crop,1,3,16.0,768.0,12.5,39.5,31.0,,0.0,10.0,5.0,,,,,,6.76,,0.0,10.0,5.0,,,,,,6.28,-0.47999999999999954,7.643312101910821
416,1541,177,690,Australia,Dryandra,Mediterranean,,Natrixeralfs,LUC,Eucalyptus,woody,SRC,YES,annual_crop,1,5,16.0,509.0,-32.761,116.98,26.0,2002.0,0.0,30.0,15.0,1.67,,,,4.93,52.0,4.16,0.0,30.0,15.0,1.67,,,,4.93,45.5,-6.5,14.285714285714285
417,1542,177,691,Australia,Dryandra,Mediterranean,,Natrixeralfs,LUC,Eucalyptus,woody,SRC,YES,annual_crop,1,5,16.0,509.0,-32.761,116.98,26.0,2002.0,0.0,30.0,15.0,1.67,,,,4.93,56.0,14.0,0.0,30.0,15.0,1.67,,,,4.93,45.5,-10.5,23.076923076923077
418,1543,177,692,Australia,Dryandra,Mediterranean,,Natrixeralfs,LUC,Eucalyptus,woody,SRC,YES,annual_crop,1,5,16.0,509.0,-32.761,116.98,26.0,2002.0,0.0,30.0,15.0,1.67,,,,4.93,45.0,6.75,0.0,30.0,15.0,1.67,,,,4.93,45.5,0.5,-1.098901098901099
419,1544,177,693,Australia,Dryandra,Mediterranean,,Natrixeralfs,LUC,Eucalyptus,woody,SRC,YES,annual_crop,1,5,16.0,509.0,-32.761,116.98,26.0,2002.0,0.0,30.0,15.0,1.67,,,,4.93,46.0,17.94,0.0,30.0,15.0,1.67,,,,4.93,45.5,-0.5,1.098901098901099
420,1545,177,694,Australia,Popanyinning,Mediterranean,,Natrixeralfs,LUC,Eucalyptus,woody,SRC,YES,annual_crop,1,5,16.0,442.0,-32.6455,117.25,26.0,2002.0,0.0,30.0,15.0,1.98,,,,4.88,39.0,3.12,0.0,30.0,15.0,1.98,,,,4.88,42.0,3.0,-7.142857142857142
421,1546,177,695,Australia,Popanyinning,Mediterranean,,Natrixeralfs,LUC,Eucalyptus,woody,SRC,YES,annual_crop,1,5,16.0,442.0,-32.6455,117.25,26.0,2002.0,0.0,30.0,15.0,1.98,,,,4.88,40.0,10.0,0.0,30.0,15.0,1.98,,,,4.88,42.0,2.0,-4.761904761904762
422,1547,177,696,Australia,Popanyinning,Mediterranean,,Natrixeralfs,LUC,Eucalyptus,woody,SRC,YES,annual_crop,1,5,16.0,442.0,-32.6455,117.25,26.0,2002.0,0.0,30.0,15.0,1.98,,,,4.88,37.5,5.63,0.0,30.0,15.0,1.98,,,,4.88,42.0,4.5,-10.714285714285714
423,1548,177,697,Australia,Popanyinning,Mediterranean,,Natrixeralfs,LUC,Eucalyptus,woody,SRC,YES,annual_crop,1,5,16.0,442.0,-32.6455,117.25,26.0,2002.0,0.0,30.0,15.0,1.98,,,,4.88,44.0,17.16,0.0,30.0,15.0,1.98,,,,4.88,42.0,-2.0,4.761904761904762
424,1549,178,698,Australia,Deniliquin,Temperate,,,LUC,Atriplex,woody,livestockfood,YES,grassland,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,1550,178,699,Australia,Monarto,Temperate,,,LUC,Atriplex,woody,livestockfood,YES,grassland,2,6,16.0,368.0,-35.717,139.848,4.0,,0.0,30.0,15.0,,,,,,45.39,,0.0,30.0,15.0,,,,,,43.44,-1.9500000000000028,4.4889502762431
426,1552,178,700,Australia,Waikerie,Temperate,,,LUC,Atriplex,woody,livestockfood,YES,grassland,2,6,17.0,248.0,-32.433,117.394,4.0,,0.0,30.0,15.0,,,,,,14.65,,0.0,30.0,15.0,,,,,,15.39,0.7400000000000002,-4.8083170890188445
427,1554,178,701,Australia,Wickepin,Temperate,,,LUC,Atriplex,woody,livestockfood,YES,grassland,2,24,17.0,2000.0,-32.433,117.394,13.0,,0.0,30.0,15.0,,,,,,27.67,,0.0,30.0,15.0,,,,,,27.91,0.23999999999999844,-0.8599068434252901
428,1556,179,702,India,Karnal,Tropical,,Typic_Natrustalf,LUC,Mango,woody,food,YES,annual_crop,7,3,24.0,735.0,29.716,76.97,34.0,,10.0,30.0,20.0,1.59,17.845,24.104999999999997,,7.26,15.35,,10.0,30.0,20.0,1.585,17.785,27.12,,7.745,15.75,0.40000000000000036,-2.539682539682542
429,1563,179,703,India,Karnal,Tropical,,Typic_Natrustalf,LUC,Guava,woody,food,YES,annual_crop,7,3,24.0,735.0,29.716,76.97,31.0,,10.0,30.0,20.0,1.5150000000000001,16.275,24.945,,7.465,23.35,,10.0,30.0,20.0,1.585,17.785,27.12,,7.745,15.75,-7.600000000000001,48.25396825396827
430,1570,179,704,India,Karnal,Tropical,,Typic_Natrustalf,LUC,Litchi,woody,food,YES,annual_crop,7,3,24.0,735.0,29.716,76.97,12.0,,10.0,30.0,20.0,1.6400000000000001,20.509999999999998,26.105,,6.77,18.05,,10.0,30.0,20.0,1.585,17.785,27.12,,7.745,15.75,-2.3000000000000007,14.603174603174606
431,1577,179,705,India,Karnal,Tropical,,Typic_Natrustalf,LUC,Cloves,woody,food,YES,annual_crop,7,3,24.0,735.0,29.716,76.97,23.0,,10.0,30.0,20.0,1.585,14.76,21.845,,7.359999999999999,18.0,,10.0,30.0,20.0,1.585,17.785,27.12,,7.745,15.75,-2.25,14.285714285714285
432,1584,179,706,India,Karnal,Tropical,,Typic_Natrustalf,LUC,Eucalyptus,woody,SRC,YES,annual_crop,7,3,24.0,735.0,29.716,76.97,11.0,,10.0,30.0,20.0,1.47,15.274999999999999,25.87,,7.585000000000001,26.85,,10.0,30.0,20.0,1.585,17.785,27.12,,7.745,15.75,-11.100000000000001,70.47619047619048
433,1591,179,707,India,Karnal,Tropical,,Typic_Natrustalf,LUC,Prosopis,woody,SRC,YES,annual_crop,7,3,24.0,735.0,29.716,76.97,13.0,,10.0,30.0,20.0,1.565,20.635,22.705,,7.5649999999999995,14.55,,10.0,30.0,20.0,1.585,17.785,27.12,,7.745,15.75,1.1999999999999993,-7.619047619047614
